first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Jackie,Leblanc,6/10/1934,6,3,4,2,0,4951,6316,7,59,505,2486,4,legit,2022-03-10T17:39:37Z,92e237e6-72d7-453f-bc83-365fa9ed6dd3,customer,b495-90282027,92e237e6-72d7-453f-bc83-365fa9ed6dd3,collision,2023-03-06T15:05:50Z
Tamara,Barker,11/3/1988,6,2,4,2,0,9416,2165,13,38,491,2270,4,legit,2023-02-16T09:51:46Z,18c55403-c22b-493e-be4f-d6d09b37aa67,customer,d605-36839206,18c55403-c22b-493e-be4f-d6d09b37aa67,collision,2023-03-06T15:05:50Z
Sara,Pena,7/6/1952,5,2,3,2,0,10395,3469,12,34,562,2432,4,legit,2022-11-09T02:51:05Z,f0467499-5e33-489b-b75b-d6bfe55ee852,customer,b579-53376838,f0467499-5e33-489b-b75b-d6bfe55ee852,breakin,2023-03-06T15:05:50Z
Sandra,Novak,10/4/1997,4,3,4,2,0,6272,4717,6,48,644,2217,4,legit,2022-10-05T13:40:55Z,bc816b09-a364-40c0-b0ac-5b501b0a04cd,customer,d937-19568501,bc816b09-a364-40c0-b0ac-5b501b0a04cd,theft,2023-03-06T15:05:50Z
Darlene,Phillips,5/3/1983,6,2,3,2,0,7880,4929,10,50,677,2236,5,legit,2022-10-08T02:58:00Z,26d3851d-04c1-4d21-8b0a-40685b9cb3d6,customer,c164-91703629,26d3851d-04c1-4d21-8b0a-40685b9cb3d6,theft,2023-03-06T15:05:50Z
Wesley,Schwartz,11/23/2007,5,2,5,1,0,5793,5733,9,49,475,2413,4,legit,2022-05-27T16:24:10Z,44d7c619-c013-4cc4-bc49-9d7f982e9519,customer,b585-33954273,44d7c619-c013-4cc4-bc49-9d7f982e9519,theft,2023-03-06T15:05:50Z
Anna,Cherry,3/19/1951,6,2,5,2,0,8110,3891,12,38,653,2946,4,legit,2022-04-22T23:53:43Z,366b9ca2-e4c6-407a-ba04-fb0a4418ac05,customer,d476-27509889,366b9ca2-e4c6-407a-ba04-fb0a4418ac05,theft,2023-03-06T15:05:50Z
Clayton,Benitez,4/28/2014,4,2,3,2,0,10933,3797,11,34,462,2791,3,legit,2022-12-14T05:58:41Z,79beba06-9c6e-47c3-9d92-5468899fb9a1,customer,c899-71993318,79beba06-9c6e-47c3-9d92-5468899fb9a1,collision,2023-03-06T15:05:50Z
Frank,Hoover,3/11/1999,6,2,2,3,0,6168,4983,10,46,438,1959,3,legit,2022-10-08T02:44:52Z,a4cc52bc-fc73-4b15-9891-b88e383961a1,customer,d758-80305649,a4cc52bc-fc73-4b15-9891-b88e383961a1,theft,2023-03-06T15:05:50Z
Howard,Huffman,8/25/1963,4,2,4,2,0,11440,4565,11,31,392,2822,4,legit,2022-04-16T20:53:57Z,2973d6dd-3d8c-40fc-a527-0175ba44df20,customer,d729-33136035,2973d6dd-3d8c-40fc-a527-0175ba44df20,collision,2023-03-06T15:05:50Z
Brooke,Clark,7/2/1987,5,3,3,2,0,9493,4572,14,41,537,2996,3,legit,2023-02-03T12:46:01Z,4aed43cd-5915-45f2-921f-7e73f56657c3,customer,b677-21017465,4aed43cd-5915-45f2-921f-7e73f56657c3,theft,2023-03-06T15:05:50Z
Bernard,Byrd,8/23/1974,4,3,3,2,0,10580,5203,13,44,596,3002,4,legit,2022-06-27T19:42:06Z,de9ca588-e6c6-482c-9906-16845d4f978e,customer,b743-20379351,de9ca588-e6c6-482c-9906-16845d4f978e,theft,2023-03-06T15:05:50Z
Johnathan,Gould,9/24/1942,5,2,4,1,0,7301,4620,7,54,618,3011,4,legit,2022-09-07T04:58:43Z,72288ddb-efa2-4ac7-b3f5-bccd501a06bc,customer,c403-92843186,72288ddb-efa2-4ac7-b3f5-bccd501a06bc,theft,2023-03-06T15:05:50Z
Vernon,Bender,8/17/1974,6,2,4,2,0,10207,2588,13,39,487,2611,2,legit,2023-02-07T07:06:32Z,fc537de7-9823-457a-a988-840ab8bc4eb5,customer,c953-54197413,fc537de7-9823-457a-a988-840ab8bc4eb5,theft,2023-03-06T15:05:50Z
Brooke,Chapman,12/3/1950,4,2,4,1,0,14585,4037,12,39,736,3499,3,legit,2023-01-29T17:41:28Z,eb840627-7a96-4b45-8e7f-c2be9038fa04,customer,c231-84242678,eb840627-7a96-4b45-8e7f-c2be9038fa04,collision,2023-03-06T15:05:50Z
Manuel,Clay,10/20/1936,4,2,4,1,0,8378,5161,8,55,566,3032,4,legit,2022-07-10T23:07:09Z,88bd62f4-3e34-4325-a0ad-9a375480a8d7,customer,b309-15731813,88bd62f4-3e34-4325-a0ad-9a375480a8d7,collision,2023-03-06T15:05:50Z
Wyatt,Lloyd,6/20/1982,5,2,4,2,0,7000,4469,9,29,470,1801,3,legit,2022-03-13T13:21:04Z,2c19c8d3-82ce-4d4b-ab16-08210a7fcd3c,customer,d341-40380532,2c19c8d3-82ce-4d4b-ab16-08210a7fcd3c,theft,2023-03-06T15:05:50Z
Yesenia,Murray,10/10/1952,5,2,4,2,0,7935,5683,7,56,544,2629,5,legit,2022-05-17T15:32:57Z,e638001d-b5f6-4440-aa11-3f7a4723744f,customer,a657-89674636,e638001d-b5f6-4440-aa11-3f7a4723744f,collision,2023-03-06T15:05:50Z
Daryl,Howard,9/3/1918,6,2,4,3,0,9902,6035,10,47,669,1841,6,legit,2022-05-02T15:23:11Z,99120e60-8aa0-4869-ab34-afcb9a43eab1,customer,c435-82666963,99120e60-8aa0-4869-ab34-afcb9a43eab1,collision,2023-03-06T15:05:50Z
Corey,Barnes,10/26/1938,4,3,5,2,0,6292,5498,8,36,562,1929,5,legit,2023-01-20T13:44:41Z,c4d59c07-a3e2-4f0e-af6a-5e7957549d98,customer,a092-99456555,c4d59c07-a3e2-4f0e-af6a-5e7957549d98,theft,2023-03-06T15:05:50Z
Tim,Lindsey,12/29/1933,4,2,5,2,0,13268,3448,13,36,506,2985,3,legit,2022-10-21T04:30:44Z,e444cc88-0263-4f72-98f4-3a4cbb327a21,customer,a512-32942942,e444cc88-0263-4f72-98f4-3a4cbb327a21,theft,2023-03-06T15:05:50Z
Rachel,Briggs,12/28/1983,5,2,4,2,0,5377,7849,0,50,551,2011,5,legit,2022-03-07T12:10:20Z,a0ca504f-850d-41e3-85fa-c078b3f17144,customer,c392-05557558,a0ca504f-850d-41e3-85fa-c078b3f17144,breakin,2023-03-06T15:05:50Z
Alyssa,Garza,9/21/1956,5,2,3,2,0,5425,5204,8,44,592,2072,5,legit,2023-01-18T15:27:46Z,627322ea-a691-4ea9-a45c-6c1e45ec6a26,customer,c273-01841328,627322ea-a691-4ea9-a45c-6c1e45ec6a26,breakin,2023-03-06T15:05:50Z
Alejandra,Fleming,12/24/2000,5,2,4,2,0,10310,4851,16,36,517,3088,3,legit,2022-03-10T00:12:12Z,38b8640f-442a-4e3c-b372-86c7e96ad233,customer,d205-77648560,38b8640f-442a-4e3c-b372-86c7e96ad233,breakin,2023-03-06T15:05:50Z
Tanya,Clay,2/15/1973,6,2,4,1,0,9808,3561,8,43,527,2595,7,legit,2022-04-17T00:19:02Z,9d21218a-0d67-43e5-ac34-33aec88cfad2,customer,c221-54702198,9d21218a-0d67-43e5-ac34-33aec88cfad2,breakin,2023-03-06T15:05:50Z
Desiree,Odom,10/23/2012,6,2,3,1,0,10076,3665,12,53,763,4058,2,legit,2023-03-05T10:21:36Z,2f1868ef-fafa-4e76-97eb-34d9b241436e,customer,b060-27199147,2f1868ef-fafa-4e76-97eb-34d9b241436e,theft,2023-03-06T15:05:50Z
Edwin,Hunt,8/19/2013,4,3,4,1,0,7890,4218,11,41,601,2156,4,legit,2022-05-23T22:59:46Z,9986ffe1-38d1-45fa-935b-7cfdcb9c2b0d,customer,c737-84593549,9986ffe1-38d1-45fa-935b-7cfdcb9c2b0d,breakin,2023-03-06T15:05:50Z
Megan,Ayers,1/24/1946,4,2,4,2,0,12001,3696,11,39,433,2753,2,legit,2022-11-16T11:48:04Z,5698c377-cbd7-47e5-923a-46fb79b68b09,customer,a260-23767015,5698c377-cbd7-47e5-923a-46fb79b68b09,breakin,2023-03-06T15:05:50Z
Mario,Yates,10/17/1922,3,2,4,2,0,14064,5092,14,28,429,3086,3,legit,2022-06-27T23:57:35Z,1bc7621b-c45e-45da-9ff3-9deab0856709,customer,d494-82712294,1bc7621b-c45e-45da-9ff3-9deab0856709,theft,2023-03-06T15:05:50Z
Terrance,Brennan,7/31/1970,6,2,4,3,0,7942,6394,7,43,669,1805,6,legit,2022-04-22T17:51:28Z,722743ea-f4c3-4442-8e8f-5d5d82794a07,customer,a375-03663335,722743ea-f4c3-4442-8e8f-5d5d82794a07,theft,2023-03-06T15:05:50Z
Brooke,Acevedo,2/9/1967,3,2,4,2,0,5516,6798,6,48,520,2224,4,legit,2023-01-31T14:34:18Z,4855afd1-c9c0-4666-9788-75afa23a5e9a,customer,d323-30726878,4855afd1-c9c0-4666-9788-75afa23a5e9a,breakin,2023-03-06T15:05:50Z
Lawrence,Sutton,8/4/2012,6,2,5,2,0,7490,3108,13,40,422,3008,4,legit,2022-09-11T19:52:37Z,40ed9029-9743-4df8-9986-58e6450c8151,customer,d596-49716734,40ed9029-9743-4df8-9986-58e6450c8151,breakin,2023-03-06T15:05:50Z
Howard,Mann,6/26/1958,4,2,3,1,0,13080,4811,12,41,724,3450,3,legit,2022-04-05T06:46:47Z,a1cf63dd-b377-4489-8df1-c67fb3eec7ac,customer,d934-00626025,a1cf63dd-b377-4489-8df1-c67fb3eec7ac,collision,2023-03-06T15:05:50Z
Bonnie,Wilcox,3/31/1985,3,3,6,1,0,8759,3757,9,44,469,2525,5,legit,2023-01-22T12:36:47Z,8f70c896-112e-4050-ac2f-750eaafd2a97,customer,b751-31666065,8f70c896-112e-4050-ac2f-750eaafd2a97,collision,2023-03-06T15:05:50Z
Chelsea,Sellers,11/27/1973,5,2,3,2,0,6800,7145,8,42,432,1792,5,legit,2022-10-20T11:48:17Z,a3041cca-fdb9-49e8-920b-d478c24eaec8,customer,a049-19583265,a3041cca-fdb9-49e8-920b-d478c24eaec8,breakin,2023-03-06T15:05:50Z
Rhonda,Daugherty,1/1/2017,4,3,4,3,0,5885,6954,8,52,784,1459,3,legit,2022-07-10T03:50:24Z,8da60d47-64cc-4c06-94b3-233e5a6e1105,customer,a619-67715909,8da60d47-64cc-4c06-94b3-233e5a6e1105,breakin,2023-03-06T15:05:50Z
Isabella,Hayden,2/1/1919,5,2,3,2,0,7839,5343,9,60,624,2769,4,legit,2022-12-01T05:38:58Z,5d0062e5-f723-4051-b7f8-df9d8cafb3d8,customer,a730-18520282,5d0062e5-f723-4051-b7f8-df9d8cafb3d8,collision,2023-03-06T15:05:50Z
Clarence,Payne,3/5/1906,6,3,4,2,0,7957,4429,17,31,510,2511,3,legit,2022-04-03T21:00:18Z,1b4c476d-d93d-4eb0-94f4-c4bb40f09c84,customer,a295-22904774,1b4c476d-d93d-4eb0-94f4-c4bb40f09c84,collision,2023-03-06T15:05:50Z
Kristin,Hutchinson,7/12/2018,3,3,4,2,0,3900,6683,8,49,439,2027,3,legit,2022-05-24T06:13:45Z,4fdb9677-1d81-4fc4-a0c0-2b91d2dbe0f0,customer,c994-29317626,4fdb9677-1d81-4fc4-a0c0-2b91d2dbe0f0,breakin,2023-03-06T15:05:50Z
Lucas,Woodard,5/1/2003,7,2,6,3,0,6253,6533,4,40,577,2260,7,legit,2022-08-17T21:50:32Z,05aaefd7-ffa6-48d7-a3ee-a995d69b02bd,customer,b596-19302567,05aaefd7-ffa6-48d7-a3ee-a995d69b02bd,breakin,2023-03-06T15:05:50Z
Clinton,Landry,1/11/2021,3,3,4,1,0,14357,2371,15,27,593,2182,4,legit,2022-04-27T22:21:03Z,67aaa92e-9340-48b2-b4fc-f7707e5abd5b,customer,a104-59470213,67aaa92e-9340-48b2-b4fc-f7707e5abd5b,theft,2023-03-06T15:05:50Z
Michaela,Dillon,5/9/1996,5,2,3,2,0,5992,5215,8,48,430,2757,6,legit,2022-08-11T21:06:47Z,b1e01a3d-414a-42c3-8ab1-db3b69453461,customer,a887-72591029,b1e01a3d-414a-42c3-8ab1-db3b69453461,theft,2023-03-06T15:05:50Z
Julian,Peterson,9/4/1946,5,2,3,2,0,9162,5832,10,50,575,1529,5,legit,2022-06-14T15:37:05Z,6b35d368-6822-4b49-82a5-32c6c757d262,customer,d919-22796218,6b35d368-6822-4b49-82a5-32c6c757d262,collision,2023-03-06T15:05:50Z
Andrew,Knight,9/12/2016,4,2,3,1,0,7346,4622,12,40,537,2596,6,legit,2022-12-11T06:54:26Z,b9c6dce6-7ff3-4f79-adcb-049fdb541af8,customer,a665-60473880,b9c6dce6-7ff3-4f79-adcb-049fdb541af8,collision,2023-03-06T15:05:50Z
Dennis,Clements,11/13/1963,5,3,3,2,0,7576,5810,7,54,536,2147,4,legit,2022-11-11T10:50:47Z,c9c0afec-b8a7-4ff3-9d53-26c743977041,customer,b046-98091720,c9c0afec-b8a7-4ff3-9d53-26c743977041,breakin,2023-03-06T15:05:50Z
Mike,Chung,4/23/1957,5,2,2,2,0,8060,6141,8,44,504,1677,5,legit,2022-06-15T12:08:24Z,a95b2697-957a-4696-9732-862780791a18,customer,d045-55502037,a95b2697-957a-4696-9732-862780791a18,collision,2023-03-06T15:05:50Z
Paula,Clayton,1/3/1935,4,2,3,2,0,8103,6106,5,45,364,1851,4,legit,2022-05-19T17:40:13Z,b244bcca-2eea-4d0b-8c52-c9de8dd287cb,customer,c887-88834095,b244bcca-2eea-4d0b-8c52-c9de8dd287cb,breakin,2023-03-06T15:05:50Z
Jason,Levy,11/25/1925,4,2,3,1,0,9334,3940,10,44,656,2747,6,legit,2022-06-24T10:26:59Z,1387a9cc-4d0e-4f4b-84ab-535c004bbb2e,customer,b384-95275692,1387a9cc-4d0e-4f4b-84ab-535c004bbb2e,collision,2023-03-06T15:05:50Z
Stacy,Hutchinson,7/4/1915,5,2,4,1,0,10138,3999,13,31,655,2380,4,legit,2022-06-20T07:52:30Z,a0b984f6-da2f-4bf1-9346-d40f89b9094c,customer,c172-84805235,a0b984f6-da2f-4bf1-9346-d40f89b9094c,theft,2023-03-06T15:05:50Z
Caroline,Robbins,12/24/2013,5,2,2,2,0,5250,6173,7,52,543,2129,2,legit,2022-04-23T12:36:14Z,36cb7081-54c4-4b3f-853c-e8a21f8faab6,customer,a385-84323089,36cb7081-54c4-4b3f-853c-e8a21f8faab6,collision,2023-03-06T15:05:50Z
Brianna,Colon,11/11/1989,5,2,3,2,0,10630,5591,12,45,649,3708,4,legit,2023-01-01T09:56:40Z,2dd13328-fc44-4ac7-b76f-82102a1f6bb4,customer,d162-79713379,2dd13328-fc44-4ac7-b76f-82102a1f6bb4,breakin,2023-03-06T15:05:50Z
Hannah,Curtis,11/23/2007,5,3,3,2,0,10346,3140,15,42,683,2371,3,legit,2022-12-10T07:05:21Z,1ff2dd5d-c907-4f4c-a99e-fe368c0f1f65,customer,a371-44345439,1ff2dd5d-c907-4f4c-a99e-fe368c0f1f65,collision,2023-03-06T15:05:50Z
Joe,Riggs,4/5/2010,4,2,4,2,0,7302,5843,9,48,587,1755,5,legit,2022-06-23T20:50:04Z,1ae99caf-8829-4e93-9ffc-56cb43da3e85,customer,a725-60159985,1ae99caf-8829-4e93-9ffc-56cb43da3e85,breakin,2023-03-06T15:05:50Z
Donna,Levine,11/22/1975,5,3,4,2,0,8382,3533,13,37,588,2874,2,legit,2022-09-01T23:43:25Z,4d4eef25-52d9-4613-86f2-e2dc57ce6764,customer,b639-95449298,4d4eef25-52d9-4613-86f2-e2dc57ce6764,collision,2023-03-06T15:05:50Z
Colton,Odom,1/24/1932,4,2,3,2,0,12947,4499,12,37,473,3104,3,legit,2022-07-19T18:13:45Z,46ab3ed8-b570-44f5-9d1a-a75e34e715f1,customer,b951-01643946,46ab3ed8-b570-44f5-9d1a-a75e34e715f1,breakin,2023-03-06T15:05:50Z
Shelby,Maddox,6/22/2016,7,2,5,3,0,6115,6974,4,54,526,1922,5,legit,2023-02-02T17:44:19Z,759756f5-5929-4064-a319-7bc47a2fde00,customer,d003-84550878,759756f5-5929-4064-a319-7bc47a2fde00,breakin,2023-03-06T15:05:50Z
Leroy,Farmer,9/13/1921,3,2,3,1,0,11336,4984,10,47,420,2156,5,legit,2023-01-29T12:21:52Z,802debc4-435c-40b0-a48b-0940022e6ed1,customer,c516-54608800,802debc4-435c-40b0-a48b-0940022e6ed1,breakin,2023-03-06T15:05:50Z
Benjamin,Butler,8/1/1994,6,3,5,2,0,6954,5732,10,53,688,2167,4,legit,2022-11-10T15:39:15Z,074a6349-bf73-48ef-91b9-9962a309f873,customer,c955-48554663,074a6349-bf73-48ef-91b9-9962a309f873,collision,2023-03-06T15:05:50Z
Andres,Franklin,3/21/1980,5,3,4,2,0,6892,5187,12,43,666,1999,5,legit,2022-04-25T08:45:26Z,4e1fce63-3e73-4216-8fd9-66058fe1620e,customer,c582-42327887,4e1fce63-3e73-4216-8fd9-66058fe1620e,breakin,2023-03-06T15:05:50Z
Michelle,Clay,8/9/2005,5,3,4,1,0,11502,6047,16,45,798,4090,4,legit,2023-01-14T13:17:48Z,8a660182-86a5-42e3-a778-7e716763dead,customer,c651-55957575,8a660182-86a5-42e3-a778-7e716763dead,collision,2023-03-06T15:05:50Z
Shelby,Mccoy,11/24/1914,6,3,2,2,0,4882,6237,8,49,566,2053,6,legit,2022-08-23T23:47:05Z,9ef7738d-cb9c-41a2-9511-df024c2d0e0e,customer,c339-55677817,9ef7738d-cb9c-41a2-9511-df024c2d0e0e,collision,2023-03-06T15:05:50Z
Howard,Bennett,1/10/1955,6,3,1,2,0,7123,3286,14,36,456,1424,4,legit,2022-09-30T08:05:43Z,ba0a8f6b-db88-4ca8-8f4b-85bacf5c7b0e,customer,d979-79394083,ba0a8f6b-db88-4ca8-8f4b-85bacf5c7b0e,collision,2023-03-06T15:05:50Z
Mallory,Cox,9/21/2008,5,2,3,2,0,7567,7602,7,51,615,1968,5,legit,2022-12-03T18:31:21Z,b3a40756-4bdb-449a-8855-dfc2ff444596,customer,a118-43781932,b3a40756-4bdb-449a-8855-dfc2ff444596,theft,2023-03-06T15:05:50Z
Abigail,Mcmahon,10/7/2018,3,3,6,2,0,10020,5175,13,27,555,2253,2,legit,2022-11-29T01:29:24Z,bd3baca2-980c-4234-b078-e3da0543e8b4,customer,a987-28951611,bd3baca2-980c-4234-b078-e3da0543e8b4,breakin,2023-03-06T15:05:50Z
Jose,Craig,6/26/2010,4,2,3,1,0,13389,4166,13,38,529,3596,2,legit,2022-06-23T17:32:16Z,6870d952-20bc-4db7-9bcb-b215769cce1b,customer,b665-41496892,6870d952-20bc-4db7-9bcb-b215769cce1b,collision,2023-03-06T15:05:50Z
Bethany,Horn,6/17/2007,4,2,4,2,0,8143,7773,5,38,630,1065,5,legit,2022-11-29T09:19:37Z,cb6a59ea-897e-450c-bc07-6bde07955a12,customer,a755-26621524,cb6a59ea-897e-450c-bc07-6bde07955a12,theft,2023-03-06T15:05:50Z
Eugene,Baldwin,8/31/1960,5,2,3,2,0,10408,4562,15,34,489,2797,3,legit,2023-01-29T05:15:08Z,2939594f-e8be-4d18-b237-ce02ea0565e3,customer,a696-70748167,2939594f-e8be-4d18-b237-ce02ea0565e3,theft,2023-03-06T15:05:50Z
Helen,Perry,11/2/1919,5,2,4,2,0,8209,4557,9,41,611,2118,7,legit,2022-09-24T23:37:40Z,56aac83a-025d-4b1f-bc12-700a2c78efc6,customer,c234-21831171,56aac83a-025d-4b1f-bc12-700a2c78efc6,breakin,2023-03-06T15:05:50Z
Briana,Zamora,12/1/1995,5,2,3,2,0,11594,4529,17,44,633,3293,4,legit,2022-10-20T06:16:51Z,9cae24d5-f95a-47e0-b496-4e61aa06802b,customer,c250-01458300,9cae24d5-f95a-47e0-b496-4e61aa06802b,breakin,2023-03-06T15:05:50Z
Howard,Pugh,9/17/2008,5,2,3,2,0,11717,2004,12,43,353,2576,4,legit,2022-11-14T16:47:05Z,def6c459-9e80-402c-b1ba-fa289043a10b,customer,d641-66231900,def6c459-9e80-402c-b1ba-fa289043a10b,collision,2023-03-06T15:05:50Z
Ariana,Mann,2/10/1921,6,3,1,2,0,7566,4527,15,45,525,2623,4,legit,2022-06-05T16:46:35Z,8a711a73-f783-4d68-ade2-be2644d19aa6,customer,d450-91741050,8a711a73-f783-4d68-ade2-be2644d19aa6,collision,2023-03-06T15:05:50Z
Valerie,Chapman,6/3/1906,6,2,3,2,0,7820,4854,14,42,471,3217,4,legit,2022-10-08T00:11:33Z,3336b4a5-a4d4-4a8f-9f17-0d597df2128a,customer,d121-41321497,3336b4a5-a4d4-4a8f-9f17-0d597df2128a,theft,2023-03-06T15:05:50Z
Brad,Kline,11/18/2009,4,2,6,2,0,12612,3982,11,35,578,2954,3,legit,2022-04-09T16:47:07Z,30186e16-0d7c-49f7-977d-77dc50553924,customer,b392-96040969,30186e16-0d7c-49f7-977d-77dc50553924,theft,2023-03-06T15:05:50Z
Victoria,Cuevas,7/15/1913,4,2,3,2,0,12256,4643,14,42,545,2653,4,legit,2023-02-19T15:47:19Z,83835e92-c715-4e4e-bfb6-c020101c9678,customer,d972-13221139,83835e92-c715-4e4e-bfb6-c020101c9678,breakin,2023-03-06T15:05:50Z
Benjamin,Fernandez,4/9/1971,5,2,5,2,0,9430,5726,9,49,672,1986,5,legit,2022-04-08T06:41:31Z,aa059144-f8d9-496b-8efd-48f5cdaed190,customer,b451-52493927,aa059144-f8d9-496b-8efd-48f5cdaed190,collision,2023-03-06T15:05:50Z
Mario,Houston,3/4/1926,4,3,5,2,0,10393,4116,14,36,464,2632,4,legit,2022-08-03T18:03:36Z,e54360bb-8f0d-47f4-8136-f33ce035b885,customer,a120-35439489,e54360bb-8f0d-47f4-8136-f33ce035b885,breakin,2023-03-06T15:05:50Z
Vanessa,Knox,6/15/1923,7,2,3,1,0,7800,4757,10,53,746,2629,6,legit,2022-09-26T06:06:36Z,d64018f4-7f66-49d8-9d14-58aea7928530,customer,a349-26111970,d64018f4-7f66-49d8-9d14-58aea7928530,breakin,2023-03-06T15:05:50Z
Crystal,Underwood,3/24/1998,6,2,5,1,0,10389,5513,9,57,547,2498,6,legit,2022-12-24T01:41:14Z,2c98a6f9-7c2c-489b-a75e-ee6989fcc53c,customer,c142-37266104,2c98a6f9-7c2c-489b-a75e-ee6989fcc53c,breakin,2023-03-06T15:05:50Z
Sharon,Mcpherson,4/10/1942,4,2,4,2,0,7962,5957,10,43,747,1524,6,legit,2022-03-17T12:20:29Z,09036413-6f54-48cd-8349-2cdc48644bbe,customer,c497-81008111,09036413-6f54-48cd-8349-2cdc48644bbe,theft,2023-03-06T15:05:50Z
Rebecca,Gilmore,11/19/1962,4,3,5,1,0,12962,6023,11,37,724,3631,3,legit,2022-05-09T22:41:01Z,449656f3-bc27-40ee-bb43-7aa54fa14fc5,customer,b220-10179048,449656f3-bc27-40ee-bb43-7aa54fa14fc5,theft,2023-03-06T15:05:50Z
Robin,Estes,6/13/1908,7,2,6,2,0,6654,4887,10,59,593,2994,4,legit,2022-10-01T10:03:41Z,1a84dd35-eb40-4b7a-b52c-1601a9acd4b0,customer,d541-17107015,1a84dd35-eb40-4b7a-b52c-1601a9acd4b0,collision,2023-03-06T15:05:50Z
Hannah,Reed,8/22/2015,4,2,2,1,0,8009,5321,12,42,505,1977,5,legit,2022-10-20T07:03:02Z,ae5d24d8-5136-41c8-848c-56b3da8101fe,customer,a242-57071243,ae5d24d8-5136-41c8-848c-56b3da8101fe,collision,2023-03-06T15:05:50Z
Ana,Ortega,3/2/1926,5,3,4,2,0,9236,4221,15,40,465,3233,4,legit,2023-01-30T05:05:27Z,c4263ce1-2fa6-418b-906f-5b45ef3b7f38,customer,c210-22478990,c4263ce1-2fa6-418b-906f-5b45ef3b7f38,collision,2023-03-06T15:05:50Z
Rickey,Mack,6/10/2008,6,3,3,2,0,7293,3949,15,38,589,2378,3,legit,2023-01-26T09:19:26Z,ccbbdc3b-c2d4-4b9f-9d44-d34266681e77,customer,b438-87304823,ccbbdc3b-c2d4-4b9f-9d44-d34266681e77,theft,2023-03-06T15:05:50Z
Patrick,Mccarty,11/14/1991,4,3,4,1,0,12596,4543,14,34,679,3253,3,legit,2022-11-02T07:03:32Z,5c75d921-5174-433c-b0b1-e37c803b86d7,customer,a809-97821200,5c75d921-5174-433c-b0b1-e37c803b86d7,collision,2023-03-06T15:05:50Z
Tamara,Hurley,5/15/1972,4,2,3,1,0,14466,2968,15,34,556,3178,2,legit,2022-06-27T03:43:50Z,6e0100f5-176e-4f7b-b22c-2fea1baf7286,customer,d491-46378303,6e0100f5-176e-4f7b-b22c-2fea1baf7286,collision,2023-03-06T15:05:50Z
Manuel,Delgado,8/30/1967,5,3,4,1,0,6656,5598,11,40,497,2062,5,legit,2023-01-09T07:27:57Z,02d69d1e-8f91-484f-bd36-4ecc0338f6cd,customer,a883-20790688,02d69d1e-8f91-484f-bd36-4ecc0338f6cd,theft,2023-03-06T15:05:50Z
Daniel,King,2/23/2016,4,3,4,2,0,7100,6597,6,46,507,1337,4,legit,2022-07-14T14:57:40Z,95d05079-768b-49b0-bae3-3c6517519386,customer,a557-11549743,95d05079-768b-49b0-bae3-3c6517519386,breakin,2023-03-06T15:05:50Z
Shelby,Newman,6/2/2002,4,2,2,2,0,5588,6081,8,45,545,1870,4,legit,2022-06-22T23:43:16Z,ef618b67-9d19-4731-9b04-db9820024aae,customer,c790-06680977,ef618b67-9d19-4731-9b04-db9820024aae,theft,2023-03-06T15:05:50Z
Glen,Howe,8/24/1999,6,2,4,1,0,9944,4454,11,46,770,4202,4,legit,2022-04-10T23:08:11Z,3bdc6024-17e3-4ca4-8dbe-5ab3a0cea105,customer,d783-47826838,3bdc6024-17e3-4ca4-8dbe-5ab3a0cea105,breakin,2023-03-06T15:05:50Z
Shelia,Cervantes,10/1/1915,4,2,4,2,0,6656,6297,7,50,524,2581,4,legit,2022-07-24T11:13:09Z,c0c50c08-bb83-406a-9a5c-b4f55808e437,customer,b967-75100283,c0c50c08-bb83-406a-9a5c-b4f55808e437,theft,2023-03-06T15:05:50Z
Ana,Santiago,9/30/1906,5,2,2,1,0,10648,2809,13,43,570,2658,4,legit,2022-08-14T11:26:24Z,ee756f12-b054-46af-ba4e-a472f374b360,customer,a219-21180551,ee756f12-b054-46af-ba4e-a472f374b360,breakin,2023-03-06T15:05:50Z
Hannah,Stark,7/16/1993,5,2,3,2,0,10706,4984,16,40,541,2617,3,legit,2022-04-02T23:08:38Z,50fbcae0-32d4-49cd-99db-de636a0070f7,customer,a303-04297829,50fbcae0-32d4-49cd-99db-de636a0070f7,collision,2023-03-06T15:05:50Z
Mercedes,Pratt,8/30/1986,5,2,2,2,0,11520,2363,15,43,377,2785,4,legit,2022-05-02T04:18:22Z,2aa5507a-fa61-443d-9287-b116130a02d5,customer,c919-74090078,2aa5507a-fa61-443d-9287-b116130a02d5,theft,2023-03-06T15:05:50Z
Howard,Hale,6/25/1936,4,2,3,2,0,12879,4460,14,36,437,2513,4,legit,2022-09-10T17:54:02Z,af69f9ed-6c34-447c-b34c-c227f3c8c453,customer,b988-37468836,af69f9ed-6c34-447c-b34c-c227f3c8c453,theft,2023-03-06T15:05:50Z
